query,label,optimization_success,ues_bounds,ues_final_bound,optimization_time,ues_join_path
SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mk.movie_id JOIN company_name AS cn ON mc.company_id = cn.id JOIN cast_info AS ci ON ci.movie_id = t.id AND ci.movie_id = mc.movie_id AND ci.movie_id = mk.movie_id JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%B%',17f,True,"[{""join"": [""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 88282, ""input_bounds"": []}, {""join"": [""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 13330582, ""input_bounds"": [4958296, 88282]}, {""join"": [""name AS n"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 23221873844, ""input_bounds"": [63475827, 13330582]}]",23221873844,0.273724,mk k t mc cn ci n
"SELECT COUNT(*) FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'votes' JOIN title AS t ON t.id = mi_idx.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND ci.movie_id = mi_idx.movie_id AND ci.note IN ('(producer)', '(executive producer)') JOIN name AS n ON n.id = ci.person_id AND n.gender = 'm' AND n.name LIKE '%Tim%' JOIN (SELECT mi.movie_id AS mi_movie_id, mi.info_type_id AS mi_info_type_id, it1.id AS it1_id FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'budget') AS it1_mi ON t.id = it1_mi.mi_movie_id AND ci.movie_id = it1_mi.mi_movie_id AND it1_mi.mi_movie_id = mi_idx.movie_id",18a,True,"[{""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx""], ""bound"": 789155, ""input_bounds"": []}, {""join"": [""name AS n"", ""cast_info AS ci"", ""title AS t"", ""info_type AS it2"", ""movie_info_idx AS mi_idx""], ""bound"": 18657648, ""input_bounds"": [4664412, 789155]}, {""join"": [""info_type AS it1"", ""movie_info AS mi""], ""bound"": 24988010, ""input_bounds"": []}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""name AS n"", ""cast_info AS ci"", ""title AS t"", ""info_type AS it2"", ""movie_info_idx AS mi_idx""], ""bound"": 37858237976, ""input_bounds"": [24988010, 18657648]}]",37858237976,2.301114,mi_idx it2 t ci n (mi it1)
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'genres' AND mi.info IN ('Horror', 'Thriller') AND mi.note IS NULL JOIN title AS t ON t.id = mi.movie_id AND t.production_year BETWEEN 2008 AND 2014 JOIN movie_info_idx AS mi_idx ON t.id = mi_idx.movie_id AND mi.movie_id = mi_idx.movie_id AND mi_idx.info > '8.0' JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' JOIN cast_info AS ci ON t.id = ci.movie_id AND ci.movie_id = mi.movie_id AND ci.movie_id = mi_idx.movie_id AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)') JOIN name AS n ON n.id = ci.person_id AND n.gender IS NOT NULL AND n.gender = 'f'",18b,True,"[{""join"": [""info_type AS it1"", ""movie_info AS mi""], ""bound"": 143398, ""input_bounds"": []}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""title AS t"", ""info_type AS it1"", ""movie_info AS mi""], ""bound"": 573592, ""input_bounds"": [221383, 143398]}, {""join"": [""name AS n"", ""cast_info AS ci"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""title AS t"", ""info_type AS it1"", ""movie_info AS mi""], ""bound"": 999197264, ""input_bounds"": [1887986, 573592]}]",999197264,3.880237,mi it1 t mi_idx it2 ci n
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'genres' AND mi.info IN ('Horror', 'Action', 'Sci-Fi', 'Thriller', 'Crime', 'War') JOIN title AS t ON t.id = mi.movie_id JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'votes') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND ci.movie_id = mi.movie_id AND ci.movie_id = it2_mi_idx.mi_idx_movie_id AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)') JOIN name AS n ON n.id = ci.person_id AND n.gender = 'm'",18c,True,"[{""join"": [""info_type AS it1"", ""movie_info AS mi""], ""bound"": 340115, ""input_bounds"": []}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx""], ""bound"": 2367725, ""input_bounds"": []}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""title AS t"", ""info_type AS it1"", ""movie_info AS mi""], ""bound"": 1360460, ""input_bounds"": [2367725, 340115]}, {""join"": [""name AS n"", ""cast_info AS ci"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""title AS t"", ""info_type AS it1"", ""movie_info AS mi""], ""bound"": 2369921320, ""input_bounds"": [1887986, 1360460]}]",2369921320,1.819157,mi it1 t (mi_idx it2) ci n
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%') JOIN title AS t ON t.id = mi.movie_id AND t.production_year BETWEEN 2005 AND 2009 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mi.movie_id AND mc.note IS NOT NULL AND (mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%') JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%Ang%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id",19a,True,"[{""join"": [""info_type AS it"", ""movie_info AS mi""], ""bound"": 542075, ""input_bounds"": []}, {""join"": [""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 81853325, ""input_bounds"": [919486, 542075]}, {""join"": [""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 142588492150, ""input_bounds"": [1593339, 81853325]}, {""join"": [""aka_name AS an"", ""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 12120021832750, ""input_bounds"": [1312273, 142588492150]}]",12120021832750,1.474439,mi it t mc cn ci rt n chn an
SELECT COUNT(*) FROM movie_companies AS mc JOIN title AS t ON t.id = mc.movie_id AND t.production_year BETWEEN 2007 AND 2008 AND t.title LIKE '%Kung%Fu%Panda%' AND mc.note LIKE '%(200%)%' AND (mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%') JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND ci.note = '(voice)' JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%Angel%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id JOIN movie_info AS mi ON t.id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.movie_id = ci.movie_id AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%2007%' OR mi.info LIKE 'USA:%2008%') JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates',19b,True,"[{""join"": [""title AS t"", ""movie_companies AS mc""], ""bound"": 1963, ""input_bounds"": []}, {""join"": [""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""title AS t"", ""movie_companies AS mc""], ""bound"": 3419546, ""input_bounds"": [1305439, 1963]}, {""join"": [""aka_name AS an"", ""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""title AS t"", ""movie_companies AS mc""], ""bound"": 290661410, ""input_bounds"": [1312273, 3419546]}, {""join"": [""info_type AS it"", ""movie_info AS mi"", ""aka_name AS an"", ""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""title AS t"", ""movie_companies AS mc""], ""bound"": 871112245770, ""input_bounds"": [82408, 290661410]}]",871112245770,1.471977,mc t cn ci rt n chn an mi it
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%') JOIN title AS t ON t.id = mi.movie_id AND t.production_year > 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mi.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%An%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id",19c,True,"[{""join"": [""info_type AS it"", ""movie_info AS mi""], ""bound"": 542075, ""input_bounds"": []}, {""join"": [""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 81853325, ""input_bounds"": [4958296, 542075]}, {""join"": [""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 142588492150, ""input_bounds"": [1593339, 81853325]}, {""join"": [""aka_name AS an"", ""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 12120021832750, ""input_bounds"": [1312273, 142588492150]}]",12120021832750,0.010759,mi it t mc cn ci rt n chn an
"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON n.id = an.person_id AND n.gender = 'f' JOIN cast_info AS ci ON n.id = ci.person_id AND ci.person_id = an.person_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 2000 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = ci.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN (SELECT mi.movie_id AS mi_movie_id, mi.info_type_id AS mi_info_type_id, it.id AS it_id FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates') AS it_mi ON t.id = it_mi.mi_movie_id AND mc.movie_id = it_mi.mi_movie_id AND it_mi.mi_movie_id = ci.movie_id",19d,True,"[{""join"": [""name AS n"", ""aka_name AS an""], ""bound"": 1312273, ""input_bounds"": []}, {""join"": [""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 135433815, ""input_bounds"": [1593339, 1312273]}, {""join"": [""company_name AS cn"", ""movie_companies AS mc"", ""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 20450506065, ""input_bounds"": [4958296, 135433815]}, {""join"": [""info_type AS it"", ""movie_info AS mi""], ""bound"": 24988010, ""input_bounds"": []}, {""join"": [""info_type AS it"", ""movie_info AS mi"", ""company_name AS cn"", ""movie_companies AS mc"", ""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 61290166676805, ""input_bounds"": [24988010, 20450506065]}]",61290166676805,0.009023,an n ci rt t chn mc cn (mi it)
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 1950 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT k.id AS k_id, mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND k_mk.mk_movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%') JOIN name AS n ON n.id = ci.person_id",20a,True,"[{""join"": [""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 85941, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 7480087, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 1412512, ""input_bounds"": [7480087, 85941]}, {""join"": [""name AS n"", ""char_name AS chn"", ""cast_info AS ci"", ""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 2460595904, ""input_bounds"": [63475827, 1412512]}]",2460595904,1.522173,cc cct1 cct2 t kt (mk k) ci chn n
"SELECT COUNT(*) FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%Downey%Robert%' JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%') JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT cc.subject_id AS cc_subject_id, cc.movie_id AS cc_movie_id, cc.status_id AS cc_status_id, cct1.id AS cct1_id, cct2.id AS cct2_id FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%') AS cc_cct1_cct2 ON t.id = cc_cct1_cct2.cc_movie_id AND ci.movie_id = cc_cct1_cct2.cc_movie_id JOIN (SELECT k.id AS k_id, mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = ci.movie_id AND k_mk.mk_movie_id = cc_cct1_cct2.cc_movie_id",20b,True,"[{""join"": [""name AS n"", ""cast_info AS ci""], ""bound"": 59876, ""input_bounds"": []}, {""join"": [""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 135086, ""input_bounds"": []}, {""join"": [""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc"", ""kind_type AS kt"", ""title AS t"", ""char_name AS chn"", ""name AS n"", ""cast_info AS ci""], ""bound"": 119752, ""input_bounds"": [135086, 59876]}, {""join"": [""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 7480087, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc"", ""kind_type AS kt"", ""title AS t"", ""char_name AS chn"", ""name AS n"", ""cast_info AS ci""], ""bound"": 116877952, ""input_bounds"": [7480087, 119752]}]",116877952,0.010667,ci n chn t kt (cc cct1 cct2) (mk k)
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT k.id AS k_id, mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND k_mk.mk_movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name IS NOT NULL AND (chn.name LIKE '%man%' OR chn.name LIKE '%Man%') JOIN name AS n ON n.id = ci.person_id",20c,True,"[{""join"": [""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 85941, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 7480087, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 1765640, ""input_bounds"": [7480087, 85941]}, {""join"": [""name AS n"", ""char_name AS chn"", ""cast_info AS ci"", ""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 3075744880, ""input_bounds"": [63475827, 1765640]}]",3075744880,0.319963,cc cct1 cct2 t kt (mk k) ci chn n
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 1950 AND 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN (SELECT k.id AS k_id, mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mc.movie_id JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German')",21a,True,"[{""join"": [""link_type AS lt"", ""movie_link AS ml""], ""bound"": 17186, ""input_bounds"": []}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 2595086, ""input_bounds"": [2669657, 17186]}, {""join"": [""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 7480087, ""input_bounds"": []}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 2532803936, ""input_bounds"": [7480087, 2595086]}, {""join"": [""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 7590813396192, ""input_bounds"": [231490, 2532803936]}]",7590813396192,0.01003,ml lt t mc ct cn (mk k) mi
