query,label,optimization_time
"SELECT COUNT(*) FROM movie_info_idx AS miidx JOIN info_type AS it ON it.id = miidx.info_type_id AND it.info = 'rating' JOIN title AS t ON miidx.movie_id = t.id JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mc.company_id AS mc_company_id, mc.company_type_id AS mc_company_type_id, mc.movie_id AS mc_movie_id, ct.id AS ct_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND ct.kind = 'production companies' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]') AS cn_ct_mc ON cn_ct_mc.mc_movie_id = t.id AND miidx.movie_id = cn_ct_mc.mc_movie_id JOIN (SELECT mi.info_type_id AS mi_info_type_id, mi.movie_id AS mi_movie_id, it2.id AS it2_id FROM movie_info AS mi JOIN info_type AS it2 ON it2.id = mi.info_type_id AND it2.info = 'release dates') AS it2_mi ON it2_mi.mi_movie_id = t.id AND it2_mi.mi_movie_id = miidx.movie_id AND it2_mi.mi_movie_id = cn_ct_mc.mc_movie_id",13d,0.005473
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'genres' AND mi.info IN ('Horror', 'Thriller') JOIN title AS t ON t.id = mi.movie_id JOIN (SELECT mi_idx.movie_id AS mi_idx_movie_id, mi_idx.info_type_id AS mi_idx_info_type_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'votes') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital')) AS k_mk ON t.id = k_mk.mk_movie_id AND mi.movie_id = k_mk.mk_movie_id AND it2_mi_idx.mi_idx_movie_id = k_mk.mk_movie_id JOIN (SELECT mc.company_id AS mc_company_id, mc.movie_id AS mc_movie_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_name AS cn ON cn.id = mc.company_id AND cn.name LIKE 'Lionsgate%') AS cn_mc ON t.id = cn_mc.mc_movie_id AND mi.movie_id = cn_mc.mc_movie_id AND it2_mi_idx.mi_idx_movie_id = cn_mc.mc_movie_id AND k_mk.mk_movie_id = cn_mc.mc_movie_id JOIN (SELECT n.id AS n_id, ci.person_id AS ci_person_id, ci.movie_id AS ci_movie_id FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id AND n.gender = 'm' AND ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)')) AS ci_n ON t.id = ci_n.ci_movie_id AND ci_n.ci_movie_id = mi.movie_id AND ci_n.ci_movie_id = it2_mi_idx.mi_idx_movie_id AND ci_n.ci_movie_id = k_mk.mk_movie_id AND ci_n.ci_movie_id = cn_mc.mc_movie_id",31a,0.009084
"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[jp]' AND mc.note LIKE '%(Japan)%' AND mc.note NOT LIKE '%(USA)%' JOIN title AS t ON t.id = mc.movie_id JOIN (SELECT rt.id AS rt_id, n1.id AS n1_id, ci.person_id AS ci_person_id, ci.role_id AS ci_role_id, ci.movie_id AS ci_movie_id FROM cast_info AS ci JOIN role_type AS rt ON ci.role_id = rt.id AND rt.role = 'actress' AND ci.note = '(voice: English version)' JOIN name AS n1 ON n1.id = ci.person_id AND n1.name LIKE '%Yo%' AND n1.name NOT LIKE '%Yu%') AS ci_n1_rt ON ci_n1_rt.ci_movie_id = t.id AND ci_n1_rt.ci_movie_id = mc.movie_id JOIN aka_name AS an1 ON an1.person_id = ci_n1_rt.n1_id AND an1.person_id = ci_n1_rt.ci_person_id",8a,0.005804
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mi_idx.movie_id AS mi_idx_movie_id, mi_idx.info_type_id AS mi_idx_info_type_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info > '7.0') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND cc.movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id AND k_mk.mk_movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT chn.id AS chn_id, n.id AS n_id, ci.person_role_id AS ci_person_role_id, ci.person_id AS ci_person_id, ci.movie_id AS ci_movie_id FROM cast_info AS ci JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name IS NOT NULL AND (chn.name LIKE '%man%' OR chn.name LIKE '%Man%') JOIN name AS n ON n.id = ci.person_id) AS chn_ci_n ON t.id = chn_ci_n.ci_movie_id AND k_mk.mk_movie_id = chn_ci_n.ci_movie_id AND chn_ci_n.ci_movie_id = cc.movie_id AND chn_ci_n.ci_movie_id = it2_mi_idx.mi_idx_movie_id",26a,0.008771
"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' AND cn.name = 'DreamWorks Animation' JOIN title AS t ON t.id = mc.movie_id AND t.production_year > 2010 AND t.title LIKE 'Kung Fu Panda%' JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('hero', 'martial-arts', 'hand-to-hand-combat', 'computer-animated-movie')) AS k_mk ON t.id = k_mk.mk_movie_id AND mc.movie_id = k_mk.mk_movie_id JOIN (SELECT mi.info_type_id AS mi_info_type_id, mi.movie_id AS mi_movie_id, it.id AS it_id FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%201%' OR mi.info LIKE 'USA:%201%')) AS it_mi ON t.id = it_mi.mi_movie_id AND mc.movie_id = it_mi.mi_movie_id AND it_mi.mi_movie_id = k_mk.mk_movie_id JOIN (SELECT rt.id AS rt_id, chn.id AS chn_id, n.id AS n_id, ci.person_role_id AS ci_person_role_id, ci.person_id AS ci_person_id, ci.role_id AS ci_role_id, ci.movie_id AS ci_movie_id FROM cast_info AS ci JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%An%' JOIN char_name AS chn ON chn.id = ci.person_role_id) AS chn_ci_n_rt ON t.id = chn_ci_n_rt.ci_movie_id AND mc.movie_id = chn_ci_n_rt.ci_movie_id AND it_mi.mi_movie_id = chn_ci_n_rt.ci_movie_id AND chn_ci_n_rt.ci_movie_id = k_mk.mk_movie_id JOIN aka_name AS an ON chn_ci_n_rt.n_id = an.person_id AND chn_ci_n_rt.ci_person_id = an.person_id",24b,0.01192
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 1950 AND 2000 JOIN (SELECT mc.company_id AS mc_company_id, mc.company_type_id AS mc_company_type_id, mc.movie_id AS mc_movie_id, ct.id AS ct_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' AND mc.note IS NULL JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%')) AS cn_ct_mc ON t.id = cn_ct_mc.mc_movie_id AND ml.movie_id = cn_ct_mc.mc_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cn_ct_mc.mc_movie_id JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND cn_ct_mc.mc_movie_id = mi.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German')",21a,0.007353
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN (SELECT chn.id AS chn_id, n.id AS n_id, ci.person_role_id AS ci_person_role_id, ci.person_id AS ci_person_id, ci.movie_id AS ci_movie_id FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%Downey%Robert%' JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%')) AS chn_ci_n ON t.id = chn_ci_n.ci_movie_id AND k_mk.mk_movie_id = chn_ci_n.ci_movie_id AND chn_ci_n.ci_movie_id = cc.movie_id",20b,0.006599
"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id AND t.episode_nr >= 5 AND t.episode_nr < 100 JOIN (SELECT mc.company_id AS mc_company_id, mc.movie_id AS mc_movie_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]') AS cn_mc ON t.id = cn_mc.mc_movie_id AND cn_mc.mc_movie_id = mk.movie_id JOIN (SELECT n.id AS n_id, ci.person_id AS ci_person_id, ci.movie_id AS ci_movie_id FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id) AS ci_n ON ci_n.ci_movie_id = t.id AND ci_n.ci_movie_id = cn_mc.mc_movie_id AND ci_n.ci_movie_id = mk.movie_id JOIN aka_name AS an ON an.person_id = ci_n.n_id AND an.person_id = ci_n.ci_person_id",16d,0.004565
"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN (SELECT mc.company_id AS mc_company_id, mc.movie_id AS mc_movie_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[nl]') AS cn_mc ON cn_mc.mc_movie_id = t.id AND cn_mc.mc_movie_id = mk.movie_id",2b,0.002554
"SELECT COUNT(*) FROM aka_name AS a1 JOIN name AS n1 ON a1.person_id = n1.id JOIN (SELECT rt.id AS rt_id, ci.person_id AS ci_person_id, ci.role_id AS ci_role_id, ci.movie_id AS ci_movie_id, t.id AS t_id FROM cast_info AS ci JOIN role_type AS rt ON ci.role_id = rt.id AND rt.role = 'writer' JOIN title AS t ON ci.movie_id = t.id) AS ci_rt_t ON n1.id = ci_rt_t.ci_person_id AND a1.person_id = ci_rt_t.ci_person_id JOIN (SELECT mc.company_id AS mc_company_id, mc.movie_id AS mc_movie_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code = '[us]') AS cn_mc ON ci_rt_t.t_id = cn_mc.mc_movie_id AND ci_rt_t.ci_movie_id = cn_mc.mc_movie_id",8c,0.006339
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'crew' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind <> 'complete+verified' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2005 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN (SELECT mi_idx.movie_id AS mi_idx_movie_id, mi_idx.info_type_id AS mi_idx_info_type_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info > '6.5') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND it2_mi_idx.mi_idx_movie_id = cc.movie_id JOIN (SELECT mc.company_id AS mc_company_id, mc.company_type_id AS mc_company_type_id, mc.movie_id AS mc_movie_id, ct.id AS ct_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]') AS cn_ct_mc ON t.id = cn_ct_mc.mc_movie_id AND cn_ct_mc.mc_movie_id = it2_mi_idx.mi_idx_movie_id AND cn_ct_mc.mc_movie_id = cc.movie_id JOIN (SELECT mi.info_type_id AS mi_info_type_id, mi.movie_id AS mi_movie_id, it1.id AS it1_id FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries' AND mi.info IN ('Sweden', 'Germany', 'Swedish', 'German')) AS it1_mi ON t.id = it1_mi.mi_movie_id AND it1_mi.mi_movie_id = it2_mi_idx.mi_idx_movie_id AND it1_mi.mi_movie_id = cn_ct_mc.mc_movie_id AND it1_mi.mi_movie_id = cc.movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = it1_mi.mi_movie_id AND k_mk.mk_movie_id = it2_mi_idx.mi_idx_movie_id AND k_mk.mk_movie_id = cn_ct_mc.mc_movie_id AND k_mk.mk_movie_id = cc.movie_id",28b,0.012213
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2005 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mi_idx.movie_id AS mi_idx_movie_id, mi_idx.info_type_id AS mi_idx_info_type_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info > '8.0') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND cc.movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'fight')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id AND k_mk.mk_movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT chn.id AS chn_id, n.id AS n_id, ci.person_role_id AS ci_person_role_id, ci.person_id AS ci_person_id, ci.movie_id AS ci_movie_id FROM cast_info AS ci JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name IS NOT NULL AND (chn.name LIKE '%man%' OR chn.name LIKE '%Man%') JOIN name AS n ON n.id = ci.person_id) AS chn_ci_n ON t.id = chn_ci_n.ci_movie_id AND k_mk.mk_movie_id = chn_ci_n.ci_movie_id AND chn_ci_n.ci_movie_id = cc.movie_id AND chn_ci_n.ci_movie_id = it2_mi_idx.mi_idx_movie_id",26b,0.009234
"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN (SELECT mc.company_id AS mc_company_id, mc.movie_id AS mc_movie_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_name AS cn ON mc.company_id = cn.id) AS cn_mc ON t.id = cn_mc.mc_movie_id AND cn_mc.mc_movie_id = mk.movie_id JOIN (SELECT n.id AS n_id, ci.person_id AS ci_person_id, ci.movie_id AS ci_movie_id FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%B%') AS ci_n ON ci_n.ci_movie_id = t.id AND ci_n.ci_movie_id = cn_mc.mc_movie_id AND ci_n.ci_movie_id = mk.movie_id",17f,0.003427
"SELECT COUNT(*) FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON mi_idx.info_type_id = it2.id AND it2.info = 'bottom 10 rank' JOIN title AS t ON t.id = mi_idx.movie_id AND t.production_year > 2000 AND (t.title LIKE 'Birdemic%' OR t.title LIKE '%Movie%') JOIN (SELECT mc.company_id AS mc_company_id, mc.company_type_id AS mc_company_type_id, mc.movie_id AS mc_movie_id, ct.id AS ct_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND ct.kind IS NOT NULL AND (ct.kind = 'production companies' OR ct.kind = 'distributors') JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]') AS cn_ct_mc ON t.id = cn_ct_mc.mc_movie_id AND cn_ct_mc.mc_movie_id = mi_idx.movie_id JOIN (SELECT mi.info_type_id AS mi_info_type_id, mi.movie_id AS mi_movie_id, it1.id AS it1_id FROM movie_info AS mi JOIN info_type AS it1 ON mi.info_type_id = it1.id AND it1.info = 'budget') AS it1_mi ON t.id = it1_mi.mi_movie_id AND cn_ct_mc.mc_movie_id = it1_mi.mi_movie_id AND it1_mi.mi_movie_id = mi_idx.movie_id",12b,0.007381
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link IN ('sequel', 'follows', 'followed by') JOIN title AS t2 ON t2.id = ml.linked_movie_id AND t2.production_year BETWEEN 2000 AND 2010 JOIN kind_type AS kt2 ON kt2.id = t2.kind_id AND kt2.kind IN ('tv series', 'episode') JOIN title AS t1 ON t1.id = ml.movie_id JOIN kind_type AS kt1 ON kt1.id = t1.kind_id AND kt1.kind IN ('tv series', 'episode') JOIN (SELECT mi_idx1.info_type_id AS mi_idx1_info_type_id, mi_idx1.movie_id AS mi_idx1_movie_id, it1.id AS it1_id FROM movie_info_idx AS mi_idx1 JOIN info_type AS it1 ON it1.id = mi_idx1.info_type_id AND it1.info = 'rating') AS it1_mi_idx1 ON t1.id = it1_mi_idx1.mi_idx1_movie_id AND ml.movie_id = it1_mi_idx1.mi_idx1_movie_id JOIN (SELECT mi_idx2.movie_id AS mi_idx2_movie_id, mi_idx2.info_type_id AS mi_idx2_info_type_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx2 JOIN info_type AS it2 ON it2.id = mi_idx2.info_type_id AND it2.info = 'rating' AND mi_idx2.info < '3.5') AS it2_mi_idx2 ON t2.id = it2_mi_idx2.mi_idx2_movie_id AND ml.linked_movie_id = it2_mi_idx2.mi_idx2_movie_id JOIN (SELECT cn2.id AS cn2_id, mc2.movie_id AS mc2_movie_id, mc2.company_id AS mc2_company_id FROM movie_companies AS mc2 JOIN company_name AS cn2 ON cn2.id = mc2.company_id) AS cn2_mc2 ON t2.id = cn2_mc2.mc2_movie_id AND ml.linked_movie_id = cn2_mc2.mc2_movie_id AND it2_mi_idx2.mi_idx2_movie_id = cn2_mc2.mc2_movie_id JOIN (SELECT mc1.company_id AS mc1_company_id, mc1.movie_id AS mc1_movie_id, cn1.id AS cn1_id FROM movie_companies AS mc1 JOIN company_name AS cn1 ON cn1.id = mc1.company_id AND cn1.country_code <> '[us]') AS cn1_mc1 ON t1.id = cn1_mc1.mc1_movie_id AND ml.movie_id = cn1_mc1.mc1_movie_id AND it1_mi_idx1.mi_idx1_movie_id = cn1_mc1.mc1_movie_id",33c,0.010458
"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'character-name-in-title' JOIN title AS t ON t.id = mk.movie_id JOIN (SELECT mc.company_id AS mc_company_id, mc.movie_id AS mc_movie_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[de]') AS cn_mc ON cn_mc.mc_movie_id = t.id AND cn_mc.mc_movie_id = mk.movie_id",2a,0.00227
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id JOIN title AS t ON ml.movie_id = t.id AND t.production_year > 1950 JOIN (SELECT mc.company_id AS mc_company_id, mc.company_type_id AS mc_company_type_id, mc.movie_id AS mc_movie_id, ct.id AS ct_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind <> 'production companies' AND ct.kind IS NOT NULL AND mc.note IS NOT NULL JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '20th Century Fox%' OR cn.name LIKE 'Twentieth Century Fox%')) AS cn_ct_mc ON t.id = cn_ct_mc.mc_movie_id AND ml.movie_id = cn_ct_mc.mc_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword IN ('sequel', 'revenge', 'based-on-novel')) AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cn_ct_mc.mc_movie_id",11c,0.00579
"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON n.id = an.person_id AND n.gender = 'f' AND n.name LIKE '%Ang%' JOIN (SELECT rt.id AS rt_id, chn.id AS chn_id, ci.person_role_id AS ci_person_role_id, ci.person_id AS ci_person_id, ci.role_id AS ci_role_id, ci.movie_id AS ci_movie_id, t.id AS t_id FROM cast_info AS ci JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN title AS t ON t.id = ci.movie_id AND t.production_year BETWEEN 2005 AND 2009 JOIN char_name AS chn ON chn.id = ci.person_role_id) AS chn_ci_rt_t ON n.id = chn_ci_rt_t.ci_person_id AND chn_ci_rt_t.ci_person_id = an.person_id JOIN (SELECT mc.company_id AS mc_company_id, mc.movie_id AS mc_movie_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' AND mc.note IS NOT NULL AND (mc.note LIKE '%(USA)%' OR mc.note LIKE '%(worldwide)%')) AS cn_mc ON chn_ci_rt_t.t_id = cn_mc.mc_movie_id AND cn_mc.mc_movie_id = chn_ci_rt_t.ci_movie_id JOIN (SELECT mi.info_type_id AS mi_info_type_id, mi.movie_id AS mi_movie_id, it.id AS it_id FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%')) AS it_mi ON chn_ci_rt_t.t_id = it_mi.mi_movie_id AND cn_mc.mc_movie_id = it_mi.mi_movie_id AND it_mi.mi_movie_id = chn_ci_rt_t.ci_movie_id",19a,0.009746
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year = 1998 JOIN (SELECT cct1.id AS cct1_id, cc.subject_id AS cc_subject_id, cc.movie_id AS cc_movie_id, cc.status_id AS cc_status_id, cct2.id AS cct2_id FROM complete_cast AS cc JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind = 'complete' JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind IN ('cast', 'crew')) AS cc_cct1_cct2 ON t.id = cc_cct1_cct2.cc_movie_id AND ml.movie_id = cc_cct1_cct2.cc_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc_cct1_cct2.cc_movie_id JOIN (SELECT mc.company_id AS mc_company_id, mc.company_type_id AS mc_company_type_id, mc.movie_id AS mc_movie_id, ct.id AS ct_id, cn.id AS cn_id FROM movie_companies AS mc JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' AND mc.note IS NULL JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%')) AS cn_ct_mc ON t.id = cn_ct_mc.mc_movie_id AND ml.movie_id = cn_ct_mc.mc_movie_id AND k_mk.mk_movie_id = cn_ct_mc.mc_movie_id AND cn_ct_mc.mc_movie_id = cc_cct1_cct2.cc_movie_id JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND cn_ct_mc.mc_movie_id = mi.movie_id AND mi.movie_id = cc_cct1_cct2.cc_movie_id AND mi.info IN ('Sweden', 'Germany', 'Swedish', 'German')",27b,0.009987
